method,case_id,category,source_path,zig_path,zig_version,command,optimize_mode,expected_compile,actual_compile,expected_run,actual_run,exit_code,stdout,stderr,elapsed_ms,timeout,expected_classification,actual_classification,error_name,diagnostic_marker,cleanup_order,parser_observation,api_changed,context_only_reason,skip_reason,failure_reason,version_specific
compile_only_debug,no_network_no_external_input_marker,context,cases/no_network_no_external_input_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/no_network_no_external_input_marker.zig -femit-bin=/tmp/zig_out_test -O Debug,Debug,pass,pass,pass,compile_only,0,,,4237.99,False,run_pass,context_only,,,,,False,local_only,,,True
compile_only_debug,no_global_error_design_claim_marker,context,cases/no_global_error_design_claim_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/no_global_error_design_claim_marker.zig -femit-bin=/tmp/zig_out_test -O Debug,Debug,pass,pass,pass,compile_only,0,,,4697.19,False,run_pass,context_only,,,,,False,no_universal_claim,,,True
compile_only_debug,production_diagnostics_policy_not_tested_marker,context,cases/production_diagnostics_policy_not_tested_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/production_diagnostics_policy_not_tested_marker.zig -femit-bin=/tmp/zig_out_test -O Debug,Debug,pass,pass,pass,compile_only,0,,,6065.82,False,run_pass,context_only,,,,,False,not_production_proof,,,True
compile_only_release_safe,local_zig_version_marker,version_probe,cases/local_zig_version_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/local_zig_version_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15966.26,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,zig_env_std_dir_marker,version_probe,cases/zig_env_std_dir_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/zig_env_std_dir_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16601.74,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,error_union_namespace_context_marker,error_union,cases/error_union_namespace_context_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/error_union_namespace_context_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17136.78,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,basic_error_union_success_marker,error_union,cases/basic_error_union_success_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/basic_error_union_success_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16959.15,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,basic_error_union_failure_marker,error_union,cases/basic_error_union_failure_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/basic_error_union_failure_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17740.27,False,Fail,compile_pass,,,,,False,,,,True
compile_only_release_safe,explicit_error_set_marker,error_union,cases/explicit_error_set_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/explicit_error_set_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15785.43,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,inferred_error_set_marker,error_union,cases/inferred_error_set_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/inferred_error_set_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15944.93,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,error_name_marker,error_union,cases/error_name_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/error_name_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17460.26,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,try_propagates_error_marker,error_union,cases/try_propagates_error_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/try_propagates_error_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17227.59,False,Foo,compile_pass,,,,,False,,,,True
compile_only_release_safe,catch_maps_error_marker,error_union,cases/catch_maps_error_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/catch_maps_error_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15752.6,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,catch_captures_error_marker,error_union,cases/catch_captures_error_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/catch_captures_error_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,18320.17,False,Foo,compile_pass,,,,,False,,,,True
compile_only_release_safe,catch_default_value_marker,error_union,cases/catch_default_value_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/catch_default_value_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15847.04,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,errdefer_runs_on_error_marker,errdefer,cases/errdefer_runs_on_error_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/errdefer_runs_on_error_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16275.05,False,run_pass,compile_pass,,,errdefer_executed,,False,,,,True
compile_only_release_safe,errdefer_not_on_success_marker,errdefer,cases/errdefer_not_on_success_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/errdefer_not_on_success_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16048.71,False,run_pass,compile_pass,,,errdefer_not_executed,,False,,,,True
compile_only_release_safe,defer_errdefer_order_marker,errdefer,cases/defer_errdefer_order_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/defer_errdefer_order_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16025.96,False,run_pass,compile_pass,,,E_then_D,,False,,,,True
compile_only_release_safe,errdefer_cleanup_counter_marker,errdefer,cases/errdefer_cleanup_counter_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/errdefer_cleanup_counter_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16226.14,False,run_pass,compile_pass,,,counter_1,,False,,,,True
compile_only_release_safe,errdefer_failure_context_print_marker,errdefer,cases/errdefer_failure_context_print_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/errdefer_failure_context_print_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16109.61,False,run_pass,compile_pass,,,context_printed,,False,,,,True
compile_only_release_safe,optional_error_info_out_param_marker,error_info,cases/optional_error_info_out_param_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/optional_error_info_out_param_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17255.79,False,run_pass,compile_pass,,out_param_provided,,,False,,,,True
compile_only_release_safe,null_error_info_out_param_marker,error_info,cases/null_error_info_out_param_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/null_error_info_out_param_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16297.53,False,run_pass,compile_pass,,out_param_null,,,False,,,,True
compile_only_release_safe,error_info_union_variant_marker,error_info,cases/error_info_union_variant_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/error_info_union_variant_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15996.48,False,run_pass,compile_pass,,union_variant,,,False,,,,True
compile_only_release_safe,tagged_union_result_alternative_marker,error_info,cases/tagged_union_result_alternative_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/tagged_union_result_alternative_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16036.04,False,run_pass,compile_pass,,tagged_result,,,False,,,,True
compile_only_release_safe,error_payload_memory_policy_context_marker,error_info,cases/error_payload_memory_policy_context_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/error_payload_memory_policy_context_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17832.29,False,run_pass,context_only,,explicit_allocation,,,False,policy_documentary,,,True
compile_only_release_safe,oom_safe_diagnostic_context_marker,error_info,cases/oom_safe_diagnostic_context_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/oom_safe_diagnostic_context_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15304.69,False,run_pass,context_only,,oom_safe,,,False,oom_documentary,,,True
compile_only_release_safe,std_testing_expect_error_marker,testing,cases/std_testing_expect_error_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_testing_expect_error_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15955.74,False,run_pass,context_only,,,,,False,run_zig_test_for_full_validation,,,True
compile_only_release_safe,std_testing_expected_failure_marker,testing,cases/std_testing_expected_failure_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_testing_expected_failure_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16536.56,False,run_pass,context_only,,,,,False,run_zig_test_expects_failure,,,True
compile_only_release_safe,std_json_namespace_probe_marker,json,cases/std_json_namespace_probe_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_namespace_probe_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,18063.49,False,run_pass,compile_pass,,,,namespace_probe,False,,,,True
compile_only_release_safe,std_json_parse_valid_object_marker,json,cases/std_json_parse_valid_object_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_parse_valid_object_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20036.78,True,run_pass,timeout_context,,,,valid,False,,,,True
compile_only_release_safe,std_json_missing_required_field_marker,json,cases/std_json_missing_required_field_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_missing_required_field_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20039.09,True,MissingField,timeout_context,,,,missing_field,False,,,,True
compile_only_release_safe,std_json_wrong_field_type_marker,json,cases/std_json_wrong_field_type_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_wrong_field_type_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20038.17,True,run_pass,timeout_context,,,,wrong_type,False,,,,True
compile_only_release_safe,std_json_unknown_field_default_marker,json,cases/std_json_unknown_field_default_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_unknown_field_default_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20039.84,True,run_pass,timeout_context,,,,unknown_field,False,,,,True
compile_only_release_safe,std_json_unknown_field_reject_marker,json,cases/std_json_unknown_field_reject_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_unknown_field_reject_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20045.91,True,run_pass,timeout_context,,,,unknown_field_policy,False,,,,True
compile_only_release_safe,std_json_malformed_syntax_marker,json,cases/std_json_malformed_syntax_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_malformed_syntax_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20036.17,True,run_pass,timeout_context,,,,syntax_error,False,,,,True
compile_only_release_safe,std_json_trailing_tokens_marker,json,cases/std_json_trailing_tokens_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_trailing_tokens_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20036.65,True,run_pass,timeout_context,,,,trailing_tokens,False,,,,True
compile_only_release_safe,std_json_unexpected_token_marker,json,cases/std_json_unexpected_token_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_unexpected_token_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,19944.3,False,run_pass,compile_pass,,,,unexpected_token,False,,,,True
compile_only_release_safe,std_json_scanner_exists_marker,json_scanner,cases/std_json_scanner_exists_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_scanner_exists_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17193.29,False,run_pass,compile_pass,,,,scanner_probe,False,,,,True
compile_only_release_safe,std_json_scanner_diagnostics_exists_marker,json_scanner,cases/std_json_scanner_diagnostics_exists_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_scanner_diagnostics_exists_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16473.54,False,run_pass,compile_pass,,version_sensitive,,scanner_diagnostics,False,,,,True
compile_only_release_safe,std_json_scanner_location_context_marker,json_scanner,cases/std_json_scanner_location_context_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_scanner_location_context_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17938.52,False,run_pass,context_only,,version_sensitive,,scanner_location,False,api_version_dependent,,,True
compile_only_release_safe,std_json_parse_from_slice_api_marker,json,cases/std_json_parse_from_slice_api_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_parse_from_slice_api_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20027.54,True,run_pass,timeout_context,,,,api_probe,False,,,,True
compile_only_release_safe,std_json_parse_from_token_source_api_marker,json,cases/std_json_parse_from_token_source_api_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_parse_from_token_source_api_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16494.8,False,run_pass,compile_pass,,,,api_probe,False,,,,True
compile_only_release_safe,std_json_parsed_deinit_marker,json,cases/std_json_parsed_deinit_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_parsed_deinit_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20037.2,True,run_pass,timeout_context,,,,,False,,,,True
compile_only_release_safe,std_json_parsed_value_lifetime_marker,json,cases/std_json_parsed_value_lifetime_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_json_parsed_value_lifetime_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,error,pass,compile_only,-1,,,20039.1,True,run_pass,timeout_context,,,,,False,,,,True
compile_only_release_safe,std_zon_namespace_probe_marker,zon,cases/std_zon_namespace_probe_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_zon_namespace_probe_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16925.69,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,std_zon_parse_api_marker,zon,cases/std_zon_parse_api_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_zon_parse_api_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,15395.56,False,run_pass,compile_pass,,,,,False,,,,True
compile_only_release_safe,std_zon_diagnostics_probe_marker,zon,cases/std_zon_diagnostics_probe_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/std_zon_diagnostics_probe_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,17402.0,False,run_pass,compile_pass,,version_sensitive,,,False,,,,True
compile_only_release_safe,debugger_breakpoint_context_not_run_marker,context,cases/debugger_breakpoint_context_not_run_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/debugger_breakpoint_context_not_run_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,18853.23,False,run_pass,context_only,,,,,False,breakpoint_never_executed,,,True
compile_only_release_safe,no_network_no_external_input_marker,context,cases/no_network_no_external_input_marker.zig,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig,0.14.0,/home/ubuntu/.openclaw/workspace/.tools/zig/0.14.0/zig build-exe /home/ubuntu/.openclaw/workspace/zig-stdlib-json-error-diagnostics-footgun-lab/cases/no_network_no_external_input_marker.zig -femit-bin=/tmp/zig_out_test -O ReleaseSafe,ReleaseSafe,pass,pass,pass,compile_only,0,,,16001.8,False,run_pass,context_only,,,,,False,local_only,,,True
